32.63281,30.1875,0.6054688,-32.64844,-96.21875,-155.6289,-164.4336,-147.0742,-178.8594,-175.4336,-215.7773,-281.0586,-333.3828,-390.3477,-378.125,-357.5859,-311.1328,-279.1016,-231.668,-144.1406,-74.94531,-64.67578,-14.80078,-28.00391,-17.73438,17.47266,2.316406,10.38281,-17.48828,3.539062,-5.996094,-10.88672,-1.109375,15.02734,0.359375,21.14062,14.53906,7.207031,22.60938,10.62891,27.25391,4.269531,-4.042969,-27.51172,4.269531,13.31641,-21.15625,-17.24609,-2.332031,-33.87109,-45.85156,-38.27344,-53.67578,-38.02734,3.046875,-3.796875,-19.19922,-7.710938,-14.55469,-32.16016,-47.31641,-15.77734,-27.75781,-23.84766,-10.15234,-22.37891,-51.47266,-28.98047,-9.421875,1.828125,-5.265625
-7.855469,-4.917969,-8.585938,-33.03516,-97.58594,-134.2578,-209.3203,-279.0039,-305.8984,-307.3633,-353.5742,-269.2227,-225.2109,-232.793,-190.4922,-130.3477,-47.95312,1.683594,20.75391,21.48438,10.72656,1.925781,18.30859,44.71484,57.42578,55.71484,31.75391,12.19531,41.28906,45.20312,51.07031,28.08594,0.703125,11.46094,-15.43359,-9.320312,1.4375,3.394531,-12.98828,-21.78906,-0.7617188,22.46484,38.35547,29.55469,-5.898438,-3.941406,4.617188,11.21875,20.99609,19.04297,26.62109,3.394531,11.70703,-9.320312,-17.39062,17.32812,0.2148438,6.082031,18.79688,-3.207031,7.792969,3.636719,8.527344,-9.566406,-23.5,6.570312,11.21875,-3.207031,28.08594,37.37891,20.26172
-2.230469,0.703125,7.550781,-49.66406,-126.4336,-142.8164,-137.4375,-127.6562,-158.4648,-177.2891,-208.832,-317.8789,-402.9609,-338.6602,-255.0391,-206.6289,-169.957,-192.4492,-205.6523,-145.75,-49.17188,-34.99219,1.683594,12.44141,0.9492188,23.6875,32.73438,31.26562,22.95312,-3.207031,9.015625,10.48438,13.41797,19.04297,43.24609,39.57812,31.02344,-4.429688,-26.92578,41.04688,39.08984,16.10938,13.41797,36.15625,-8.585938,3.882812,-9.566406,-3.207031,37.13281,20.50781,-0.5195312,9.507812,19.28516,11.70703,10.97266,27.10938,4.859375,37.37891,8.039062,29.3125,31.26562,6.574219,55.47266,27.35547,24.42188,31.02344,17.33203,-1.496094,-18.12109,-32.05859,-14.69922
5.058594,-1.296875,0.9023438,-25.74609,-67.06641,-58.75391,-65.35547,-48.24219,-72.69141,-83.9375,-60.22266,-120.125,-159.9766,-198.6055,-212.0547,-205.207,-230.1484,-235.0391,-205.6992,-211.8086,-191.2734,-211.0781,-224.5234,-223.5469,-209.6094,-214.7422,-217.4336,-242.3711,-206.1875,-117.1875,-62.42188,-25.99219,-39.19531,-51.17578,-7.410156,-0.8085938,-19.14453,-22.8125,-54.84375,-59.24219,-17.1875,-35.28125,-27.70312,-2.03125,-3.007812,-27.70312,-33.32422,-43.35156,-2.519531,13.86328,-26.72656,-1.050781,4.082031,-3.496094,-21.10156,-19.39062,12.15234,-18.90234,-3.253906,-4.71875,-40.17188,-22.8125,-26.96875,-23.05859,-11.07812,-21.34766,-32.10547,-24.03516,-30.63672,-26.72656,-3.742188
-49.64453,-35.22266,-3.679688,-22.26172,-71.40625,-145.9805,-164.5586,-201.9688,-213.4609,-198.5469,-192.6797,-186.0781,-202.9453,-209.5469,-222.5078,-186.0781,-188.0312,-186.0781,-157.4688,-94.39062,-47.20312,-0.2578125,-4.902344,5.367188,6.589844,1.453125,-5.882812,15.87891,22.23438,21.25781,29.57031,7.320312,17.58984,42.28516,18.07812,1.941406,4.632812,-5.636719,12.94531,21.50391,44.73047,50.35547,8.300781,17.58984,8.542969,21.50391,40.08594,29.57031,34.21484,18.8125,20.28125,7.320312,8.542969,1.699219,9.035156,-5.882812,10.01172,6.097656,-2.703125,16.36719,21.74609,18.57031,11.72266,19.54688,-7.59375,17.83594,12.69922,39.83984,26.88281,38.86328,19.05859
2.378906,-6.179688,-10.58203,-41.63281,-97.86719,-138.4531,-227.6953,-320.1172,-383.1953,-418.8945,-379.0391,-303,-180.5078,-73.90625,-24.02734,-39.92188,-18.40625,-0.5585938,-9.601562,-2.023438,5.066406,14.11328,0.1757812,4.089844,-26.71875,-23.53906,-9.847656,7.757812,34.65234,27.55859,39.05078,23.40234,8.734375,16.07031,24.38281,9.46875,-21.09375,-35.03125,3.109375,31.96094,17.04688,15.82422,3.601562,6.535156,-3.246094,1.886719,31.22656,-1.289062,-10.09375,-9.847656,22.67188,32.94141,55.1875,49.07812,22.17969,26.82812,13.13672,36.85156,59.83594,52.01172,-4.222656,0.9101562,-10.33594,-13.75781,-32.33984,-21.82812,8.246094,17.78125,9.710938,-0.5585938,14.84766
14.66016,17.34766,-9.054688,-24.46094,-41.33203,-71.40234,-159.1797,-253.5547,-270.9141,-216.3906,-200.7422,-185.3398,-165.2891,-209.5469,-255.7539,-225.9258,-204.8984,-200.7422,-205.3906,-174.0938,-105.3906,-55.26562,-28.37109,-26.90625,-23.72656,26.64062,20.03906,12.94922,5.125,10.01562,46.44531,21.75,-20.54688,-6.121094,11.72656,-1.234375,-4.167969,-3.1875,16.85938,11.48047,7.8125,4.636719,-31.55078,-19.81641,13.68359,3.65625,-1.476562,7.570312,4.878906,4.636719,-4.410156,-13.21484,-9.300781,-2.699219,-16.63672,-28.85938,-30.32812,-21.52734,6.347656,10.25781,15.88281,13.4375,22.97266,3.902344,6.589844,21.26172,13.68359,-2.945312,-23.23828,-10.27734,1.210938
67.18359,29.77344,-0.7890625,-17.41406,-46.01953,-143.8203,-158.7344,-144.0625,-130.3711,-121.8164,-134.0391,-156.7773,-157.7578,-147.2422,-142.8398,-152.1328,-187.3398,-155.5547,-148.7109,-168.7578,-149.6875,-95.65234,-72.67188,-83.91797,-58.98047,-41.375,-11.30078,-16.67969,-3.476562,19.26172,42,24.88281,8.746094,-4.210938,5.570312,12.17188,4.347656,14.125,17.55078,-19.37109,-21.57031,-34.28516,-21.08203,5.078125,17.30469,38.08594,22.92969,17.79297,39.06641,13.39453,-9.34375,11.67969,11.67969,-21.57031,-26.21484,-10.07812,-23.76953,-23.28125,-4.210938,7.28125,33.6875,34.66406,8.746094,-8.855469,-35.75,-37.46094,-13.5,8.503906,3.613281,1.414062,-2.5
31.03125,25.16406,3.648438,-22.75781,-60.89844,-138.4062,-197.0859,-199.7734,-200.0195,-223.7344,-271.4141,-353.8086,-375.3242,-263.3438,-159.6758,-91.46094,-58.69922,-27.89062,-9.800781,-0.265625,-9.554688,-23.73438,-29.35938,-19.82422,-7.84375,10.00391,30.05469,26.14062,23.45312,-12.24219,10.25,25.89844,47.41406,20.51953,18.07422,35.43359,9.761719,-5.886719,-10.04297,12.44922,6.335938,10.00391,2.671875,-13.46484,0.46875,16.85156,54.01562,49.85938,77.73047,28.34375,19.05078,9.761719,10.49609,5.847656,42.52344,35.1875,6.828125,19.78516,26.875,19.05078,14.40625,46.92578,42.03516,46.67969,28.58594,52.05859,33.23438,15.875,40.32422,36.16797,21.00781
-26.89062,-14.91016,-16.86328,-30.80078,-52.80469,-56.96094,-54.51953,-57.94141,-52.07422,-43.02734,-33.73438,-44.73828,-27.13281,-20.28906,-33.98047,-53.53906,-48.89453,-79.94531,-115.6406,-153.7852,-213.9297,-220.2891,-194.8594,-207.5742,-189.2344,-188.2578,-217.3555,-251.582,-206.3516,-187.0352,-214.6641,-194.6133,-158.4297,-178.9688,-183.8555,-177.2539,-191.4375,-162.0977,-131.5352,-52.5625,-22.48828,-26.15625,-10.26172,-0.484375,31.30078,21.51953,28.61328,39.85938,34.96875,14.67578,5.628906,7.585938,38.14844,20.05469,38.87891,19.80859,-6.597656,0.00390625,15.16406,10.76172,0.984375,-6.839844,17.85547,41.57031,15.41016,3.429688,-2.441406,15.89844,43.28125,37.41406,21.27734
